frame.time_relative,frame.len,sll.pkttype,sll.hatype,sll.unused,sll.etype,ip.version,ip.hdr_len,ip.dsfield,ip.dsfield.dscp,ip.len,ip.flags,ip.flags.df,ip.ttl,ip.proto,Label
23.413217,430,0,1,dbe9,0x0800,4,20,0x00,0,414,0x40,1,64,6,1
23.414696,84,4,1,ffff,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.415927,84,4,1,06f8,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.416872,80,4,1,7afd,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.416948,68,0,1,f61f,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.430497,343,0,1,e6d5,0x0800,4,20,0x00,0,327,0x40,1,64,6,1
23.431053,84,4,1,36da,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.432237,84,4,1,bf65,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.433409,68,0,1,5f10,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.434515,80,4,1,ed14,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.44717,388,0,1,d7f4,0x0800,4,20,0x00,0,372,0x40,1,64,6,1
23.448997,84,4,1,f8cc,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.449829,84,4,1,86a9,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.452154,68,0,1,8f0c,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.462527,80,4,1,5719,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.463867,186,0,1,5669,0x0800,4,20,0x00,0,170,0x40,1,64,6,1
23.467268,84,4,1,7ffb,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.468668,84,4,1,c1e6,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.469416,68,0,1,d92f,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.478144,186,0,1,9370,0x0800,4,20,0x00,0,170,0x40,1,64,6,1
23.482328,80,4,1,0,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.483253,84,4,1,760,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.484405,68,0,1,406,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.485156,84,4,1,800,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.495464,214,0,1,406,0x0800,4,20,0x00,0,198,0x40,1,64,6,1
23.498025,80,4,1,80ff,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.498452,84,4,1,7,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.498744,84,4,1,aee9,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.498969,68,0,1,aef9,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.50962,186,0,1,e4f4,0x0800,4,20,0x00,0,170,0x40,1,64,6,1
23.514302,84,4,1,5625,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.51553,84,4,1,68fd,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.516313,80,4,1,800,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.516519,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.527538,186,0,1,6800,0x0800,4,20,0x00,0,170,0x40,1,64,6,1
23.532051,84,4,1,080a,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.532534,84,4,1,1815,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.533524,68,0,1,102,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.534094,80,4,1,f9fa,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.542264,190,0,1,a6a7,0x0800,4,20,0x00,0,174,0x40,1,64,6,1
23.548107,84,4,1,f096,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.549986,84,4,1,f463,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.551192,68,0,1,cb7e,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.55174,80,4,1,c1a5,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.557801,211,0,1,d6ff,0x0800,4,20,0x00,0,195,0x40,1,64,6,1
23.562085,84,4,1,64ff,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.563259,84,4,1,101,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.56419,68,0,1,af35,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.571667,80,4,1,af35,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.574672,360,0,1,00c5,0x0800,4,20,0x00,0,344,0x40,1,64,6,1
23.579088,84,4,1,e9ea,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.580173,84,4,1,a4a5,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.580893,68,0,1,ec64,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.589958,387,0,1,1f11,0x0800,4,20,0x00,0,371,0x40,1,64,6,1
23.594387,80,4,1,3c9b,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.595434,84,4,1,bf54,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.595567,84,4,1,ab5d,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.597575,68,0,1,67,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.60702,273,0,1,6f1a,0x0800,4,20,0x00,0,257,0x40,1,64,6,1
23.611754,80,4,1,d77d,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.612504,84,4,1,0a00,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.613613,84,4,1,13ee,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.615484,68,0,1,222c,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.622588,272,0,1,13f9,0x0800,4,20,0x00,0,256,0x40,1,64,6,1
23.627593,84,4,1,6637,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.62787,84,4,1,555a,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.628284,80,4,1,8432,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.630813,68,0,1,36,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.647447,80,4,1,2225,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.663719,80,4,1,2131,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.66419,68,0,1,101,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.680183,919,0,1,b5b6,0x0800,4,20,0x00,0,903,0x40,1,64,6,1
23.681931,84,4,1,a0ad,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.682075,84,4,1,b383,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.682182,80,4,1,83ff,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.682851,68,0,1,2fe2,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.701705,80,4,1,f5d0,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.708773,292,0,1,800,0x0800,4,20,0x00,0,276,0x40,1,64,6,1
23.711792,84,4,1,5625,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.712052,84,4,1,f832,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.712426,68,0,1,5615,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.726468,80,4,1,09dc,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.726868,295,0,1,4649,0x0800,4,20,0x00,0,279,0x40,1,64,6,1
23.729486,84,4,1,f9fa,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.729668,84,4,1,b5b6,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.730082,68,0,1,ff00,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.745543,80,4,1,0,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.764431,80,4,1,80ff,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.764924,68,0,1,1815,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.778596,267,0,1,2,0x0800,4,20,0x00,0,251,0x40,1,64,6,1
23.77922,84,4,1,c4c5,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.780374,84,4,1,d1aa,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.780755,68,0,1,a2f7,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.782858,80,4,1,c3ff,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.800838,80,4,1,7947,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.801445,68,0,1,4008,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.81809,80,4,1,491a,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.829697,295,0,1,14,0x0800,4,20,0x00,0,279,0x40,1,64,6,1
23.832724,84,4,1,2a34,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.832877,84,4,1,612,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.834549,68,0,1,f8f4,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.835584,80,4,1,fd56,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.847787,407,0,1,6802,0x0800,4,20,0x00,0,391,0x40,1,64,6,1
23.849553,84,4,1,06b7,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.84969,84,4,1,c3b2,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.850254,68,0,1,7734,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.861066,80,4,1,a52c,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.879257,80,4,1,d9d9,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.879592,68,0,1,7ccd,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.881079,373,0,1,8c3b,0x0800,4,20,0x00,0,357,0x40,1,64,6,1
23.882599,84,4,1,1815,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.883179,84,4,1,102,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.883977,68,0,1,101,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.896658,80,4,1,b5b6,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.915753,80,4,1,7c13,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.915872,334,0,1,1751,0x0800,4,20,0x00,0,318,0x40,1,64,6,1
23.916375,84,4,1,fa4a,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.918279,68,0,1,4b34,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.919879,84,4,1,5001,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.933163,80,4,1,2a2a,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.933474,68,0,1,3435,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.947473,304,0,1,404,0x0800,4,20,0x00,0,288,0x40,1,64,6,1
23.948029,84,4,1,fe06,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.949037,84,4,1,00ff,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.94967,68,0,1,ff00,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.951556,80,4,1,e725,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.970142,80,4,1,b4a7,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.970958,68,0,1,7801,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
23.987179,290,0,1,839c,0x0800,4,20,0x00,0,274,0x40,1,64,6,1
23.990658,80,4,1,00d7,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
23.997175,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.997437,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
23.997756,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.010446,80,4,1,aa81,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
24.026269,291,0,1,0cff,0x0800,4,20,0x00,0,275,0x40,1,64,6,1
24.026991,84,4,1,20,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.028308,84,4,1,ebf7,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.028968,68,0,1,1a1f,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.043451,258,0,1,e623,0x0800,4,20,0x00,0,242,0x40,1,64,6,1
24.044007,84,4,1,d729,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.046297,84,4,1,fe34,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.047491,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.058716,80,4,1,0,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
24.082386,250,0,1,6800,0x0800,4,20,0x00,0,234,0x40,1,64,6,1
24.083231,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.08531,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.086429,68,0,1,6,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.10216,15439,0,1,406,0x0800,4,20,0x00,0,15423,0x40,1,64,6,1
24.102255,68,4,1,00a8,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.105254,80,4,1,f0b4,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
24.107668,84,4,1,3cc7,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.10824,68,0,1,e580,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.112292,84,4,1,61f8,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.141316,80,4,1,db1e,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
24.141785,68,0,1,b23f,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.144186,12144,0,1,c140,0x0800,4,20,0x00,0,12128,0x40,1,64,6,1
24.145348,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.146453,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.149424,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.149986,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.169098,11367,0,1,0,0x0800,4,20,0x00,0,11351,0x40,1,64,6,1
24.169203,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.176592,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.181331,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.181704,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.189887,80,4,1,0,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
24.202006,10141,0,1,0,0x0800,4,20,0x00,0,10125,0x40,1,64,6,1
24.20211,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.203249,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.206174,10674,0,1,0,0x0800,4,20,0x00,0,10658,0x40,1,64,6,1
24.206275,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.209676,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.210381,80,4,1,0,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
24.21072,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.213978,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.217357,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.21774,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.231826,9231,0,1,0,0x0800,4,20,0x00,0,9215,0x40,1,64,6,1
24.231894,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.232438,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.234967,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.235551,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.239868,80,4,1,0,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
24.249575,7663,0,1,0,0x0800,4,20,0x00,0,7647,0x40,1,64,6,1
24.249678,68,4,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.250317,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.252493,122,0,1,0,0x0800,4,20,0x00,0,106,0x40,1,64,6,1
24.252716,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.262311,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.262761,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.262834,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.281079,6897,0,1,0,0x0800,4,20,0x00,0,6881,0x40,1,64,6,1
24.281188,68,4,1,a6a7,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.28195,84,4,1,ee63,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.283883,84,4,1,b15d,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.284272,68,0,1,e11d,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.301998,6507,0,1,2a90,0x0800,4,20,0x00,0,6491,0x40,1,64,6,1
24.30224,68,4,1,e895,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.315112,84,4,1,0c11,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.317309,84,4,1,404,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.318134,68,0,1,101,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.340944,80,4,1,a8a9,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
24.344204,6589,0,1,c3c6,0x0800,4,20,0x00,0,6573,0x40,1,64,6,1
24.345015,68,4,1,5f41,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.345733,84,4,1,8,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.348114,84,4,1,a2b9,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.349111,68,0,1,1,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.352743,153,0,1,1,0x0800,4,20,0x00,0,137,0x40,1,64,6,1
24.353398,84,4,1,2.00E+01,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.35499,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.356057,68,0,1,200,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.371896,6812,0,1,f9ea,0x0800,4,20,0x00,0,6796,0x40,1,64,6,1
24.372016,68,4,1,d5ed,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.375762,84,4,1,3eaa,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.379258,84,4,1,4fc3,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.379766,68,0,1,7e1e,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.398799,6561,0,1,cc3d,0x0800,4,20,0x00,0,6545,0x40,1,64,6,1
24.398914,68,4,1,003f,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.399577,84,4,1,f26f,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.401471,84,4,1,abdb,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.40196,68,0,1,7d06,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.402531,122,0,1,b7c4,0x0800,4,20,0x00,0,106,0x40,1,64,6,1
24.412143,84,4,1,505b,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.412998,84,4,1,6b1e,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.413456,68,0,1,d29e,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.415464,187,0,1,9.00E+12,0x0800,4,20,0x00,0,171,0x40,1,64,6,1
24.415918,84,4,1,e1ad,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.416342,84,4,1,ecd6,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.417297,68,0,1,55bc,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.422537,80,4,1,5a1d,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
24.43215,186,0,1,8bc3,0x0800,4,20,0x00,0,170,0x40,1,64,6,1
24.432718,84,4,1,fe27,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.433593,84,4,1,14,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.433918,68,0,1,101,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.443032,80,4,1,403,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
24.448744,189,0,1,f7f8,0x0800,4,20,0x00,0,173,0x40,1,64,6,1
24.449273,84,4,1,0d7e,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.450053,84,4,1,5dbb,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.450376,68,0,1,8f25,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.453689,13674,0,1,b88a,0x0800,4,20,0x00,0,13658,0x40,1,64,6,1
24.453923,68,4,1,8c67,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.461824,84,4,1,4649,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.463691,191,0,1,105,0x0800,4,20,0x00,0,175,0x40,1,64,6,1
24.464313,84,4,1,1322,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.466064,84,4,1,6f1d,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.466518,84,4,1,4.70E+04,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.466612,68,0,1,7c2e,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.477195,80,4,1,5975,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
24.477695,68,0,1,8a95,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.480251,212,0,1,d1c7,0x0800,4,20,0x00,0,196,0x40,1,64,6,1
24.480804,84,4,1,383b,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.481934,84,4,1,7cb6,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.48232,68,0,1,6.90E+01,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.493247,80,4,1,e415,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
24.495405,190,0,1,ac02,0x0800,4,20,0x00,0,174,0x40,1,64,6,1
24.495964,84,4,1,0b92,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.496867,84,4,1,537f,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.497162,68,0,1,2b0b,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.511188,80,4,1,d3be,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
24.511935,184,0,1,89aa,0x0800,4,20,0x00,0,168,0x40,1,64,6,1
24.512609,84,4,1,98fb,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.513398,84,4,1,3cd1,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.513831,68,0,1,670f,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.527932,185,0,1,c4a8,0x0800,4,20,0x00,0,169,0x40,1,64,6,1
24.52942,84,4,1,5a11,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.529689,84,4,1,23dc,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.529858,80,4,1,101,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
24.529944,68,0,1,4748,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.543668,186,0,1,0,0x0800,4,20,0x00,0,170,0x40,1,64,6,1
24.546836,84,4,1,32da,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.547096,84,4,1,7879,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.5482,68,0,1,1a26,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.548325,80,4,1,800,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
24.560193,187,0,1,6,0x0800,4,20,0x00,0,171,0x40,1,64,6,1
24.5616,84,4,1,2dd4,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.562771,84,4,1,0,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.564003,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.566659,80,4,1,af68,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
24.576648,209,0,1,ed88,0x0800,4,20,0x00,0,193,0x40,1,64,6,1
24.578688,84,4,1,a849,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.579812,84,4,1,de32,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.580149,68,0,1,f532,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.58449,80,4,1,5b13,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
24.592455,357,0,1,0,0x0800,4,20,0x00,0,341,0x40,1,64,6,1
24.595143,84,4,1,c407,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.596475,84,4,1,e4d5,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.59683,68,0,1,c934,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.607769,346,0,1,ffff,0x0800,4,20,0x00,0,330,0x40,1,64,6,1
24.611408,84,4,1,2647,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.612427,84,4,1,edc9,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.613049,68,0,1,ffff,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.625118,337,0,1,800,0x0800,4,20,0x00,0,321,0x40,1,64,6,1
24.62909,84,4,1,5b1e,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.630053,84,4,1,080a,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.630507,68,0,1,0,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.639532,351,0,1,6800,0x0800,4,20,0x00,0,335,0x40,1,64,6,1
24.639858,80,4,1,5b96,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
24.641479,762,0,1,0,0x0800,4,20,0x00,0,746,0x40,1,64,6,1
24.644134,84,4,1,406,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.645544,84,4,1,406,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.64599,68,0,1,6,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.648118,84,4,1,6,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.649114,84,4,1,f5f6,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.649724,68,0,1,3504,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.655231,273,0,1,b45d,0x0800,4,20,0x00,0,257,0x40,1,64,6,1
24.662046,80,4,1,080a,0x0800,4,20,0x00,0,64,0x40,1,64,6,1
24.662577,84,4,1,ee1e,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.662856,68,0,1,446,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.663847,84,4,1,800,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.693559,15996,0,1,800,0x0800,4,20,0x00,0,15980,0x40,1,64,6,1
24.693593,1075,0,1,a925,0x0800,4,20,0x00,0,1059,0x40,1,64,6,1
24.693653,68,4,1,d5b9,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.69421,84,4,1,7fe3,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.697444,84,4,1,d9f5,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
24.697752,68,0,1,c029,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.724914,5434,0,1,d6b6,0x0800,4,20,0x00,0,5418,0x40,1,64,6,1
24.724999,68,4,1,b5ef,0x0800,4,20,0x00,0,52,0x40,1,64,6,1
24.72591,84,4,1,1b89,0x0800,4,20,0x00,0,68,0x40,1,64,6,1
